bank,sound,rate,samples,seconds,offset,file
174,4,12000,33324,2.777,239823312,bank174/004.wav
174,5,12000,31053,2.588,239823312,bank174/005.wav
174,6,15000,26143,1.743,239823312,bank174/006.wav
174,7,15000,29300,1.953,239823312,bank174/007.wav
174,8,12000,32756,2.73,239823312,bank174/008.wav
174,9,15000,39739,2.649,239823312,bank174/009.wav
174,10,15000,32509,2.167,239823312,bank174/010.wav
174,11,12000,30984,2.582,239823312,bank174/011.wav
174,12,15000,48421,3.228,239823312,bank174/012.wav
174,13,12000,42962,3.58,239823312,bank174/013.wav
174,14,15000,42546,2.836,239823312,bank174/014.wav
174,15,15000,45402,3.027,239823312,bank174/015.wav
174,16,15000,20891,1.393,239823312,bank174/016.wav
174,17,15000,30596,2.04,239823312,bank174/017.wav
174,18,12000,43876,3.656,239823312,bank174/018.wav
174,19,15000,30138,2.009,239823312,bank174/019.wav
174,20,12000,13589,1.132,239823312,bank174/020.wav
174,21,12000,13150,1.096,239823312,bank174/021.wav
174,22,12000,14284,1.19,239823312,bank174/022.wav
174,23,12000,20905,1.742,239823312,bank174/023.wav
174,24,12000,18429,1.536,239823312,bank174/024.wav
174,25,12000,18367,1.531,239823312,bank174/025.wav
174,26,15000,27954,1.864,239823312,bank174/026.wav
174,27,15000,30920,2.061,239823312,bank174/027.wav
174,28,15000,40490,2.699,239823312,bank174/028.wav
174,29,12000,31531,2.628,239823312,bank174/029.wav
174,30,15000,50601,3.373,239823312,bank174/030.wav
174,31,12000,28991,2.416,239823312,bank174/031.wav
174,32,12000,27132,2.261,239823312,bank174/032.wav
174,33,12000,22162,1.847,239823312,bank174/033.wav
174,34,15000,33200,2.213,239823312,bank174/034.wav
174,35,12000,27537,2.295,239823312,bank174/035.wav
174,36,15000,31356,2.09,239823312,bank174/036.wav
174,37,12000,36260,3.022,239823312,bank174/037.wav
174,38,12000,17070,1.423,239823312,bank174/038.wav
174,39,12000,20498,1.708,239823312,bank174/039.wav
174,40,12000,31254,2.604,239823312,bank174/040.wav
174,41,12000,26197,2.183,239823312,bank174/041.wav
174,42,12000,32544,2.712,239823312,bank174/042.wav
174,43,12000,16766,1.397,239823312,bank174/043.wav
174,44,12000,14393,1.199,239823312,bank174/044.wav
174,45,15000,27797,1.853,239823312,bank174/045.wav
174,46,15000,27435,1.829,239823312,bank174/046.wav
174,47,12000,22178,1.848,239823312,bank174/047.wav
174,48,12000,32024,2.669,239823312,bank174/048.wav
174,49,12000,18786,1.565,239823312,bank174/049.wav
174,50,12000,13298,1.108,239823312,bank174/050.wav
174,51,12000,19002,1.583,239823312,bank174/051.wav
174,52,15000,18280,1.219,239823312,bank174/052.wav
174,53,15000,33158,2.211,239823312,bank174/053.wav
174,54,12000,13441,1.12,239823312,bank174/054.wav
174,55,12000,12870,1.073,239823312,bank174/055.wav
174,56,12000,15427,1.286,239823312,bank174/056.wav
174,57,12000,15870,1.323,239823312,bank174/057.wav
174,58,12000,17841,1.487,239823312,bank174/058.wav
174,59,12000,14353,1.196,239823312,bank174/059.wav
174,60,12000,22023,1.835,239823312,bank174/060.wav
175,0,12000,19331,1.611,243019136,bank175/000.wav
175,1,15000,17986,1.199,243019136,bank175/001.wav
175,2,12000,26966,2.247,243019136,bank175/002.wav
175,3,15000,46853,3.124,243019136,bank175/003.wav
175,4,12000,46816,3.901,243019136,bank175/004.wav
175,5,15000,53517,3.568,243019136,bank175/005.wav
175,6,12000,14758,1.23,243019136,bank175/006.wav
175,7,15000,36818,2.455,243019136,bank175/007.wav
175,8,12000,27777,2.315,243019136,bank175/008.wav
175,9,15000,38780,2.585,243019136,bank175/009.wav
175,10,12000,34008,2.834,243019136,bank175/010.wav
175,11,12000,47526,3.961,243019136,bank175/011.wav
175,12,12000,20465,1.705,243019136,bank175/012.wav
175,13,12000,26344,2.195,243019136,bank175/013.wav
175,14,12000,36639,3.053,243019136,bank175/014.wav
175,15,12000,33722,2.81,243019136,bank175/015.wav
175,16,12000,19164,1.597,243019136,bank175/016.wav
175,17,12000,22944,1.912,243019136,bank175/017.wav
175,18,12000,31621,2.635,243019136,bank175/018.wav
175,19,12000,26633,2.219,243019136,bank175/019.wav
175,20,12000,25640,2.137,243019136,bank175/020.wav
175,21,12000,19553,1.629,243019136,bank175/021.wav
175,22,12000,21815,1.818,243019136,bank175/022.wav
175,23,12000,21580,1.798,243019136,bank175/023.wav
175,24,12000,19599,1.633,243019136,bank175/024.wav
175,25,15000,40430,2.695,243019136,bank175/025.wav
175,26,12000,20000,1.667,243019136,bank175/026.wav
175,27,12000,17559,1.463,243019136,bank175/027.wav
175,28,15000,18090,1.206,243019136,bank175/028.wav
175,29,15000,31168,2.078,243019136,bank175/029.wav
175,30,12000,17587,1.466,243019136,bank175/030.wav
175,31,12000,26377,2.198,243019136,bank175/031.wav
175,32,12000,15044,1.254,243019136,bank175/032.wav
175,33,15000,22980,1.532,243019136,bank175/033.wav
175,34,12000,24924,2.077,243019136,bank175/034.wav
175,35,12000,30557,2.546,243019136,bank175/035.wav
176,0,8000,27085,3.386,245027082,bank176/000.wav
176,1,15000,9610,0.641,245027082,bank176/001.wav
176,2,15000,38961,2.597,245027082,bank176/002.wav
176,3,8000,31691,3.961,245027082,bank176/003.wav
176,4,15000,24946,1.663,245027082,bank176/004.wav
176,5,15000,40080,2.672,245027082,bank176/005.wav
176,6,15000,41778,2.785,245027082,bank176/006.wav
176,7,12000,16221,1.352,245027082,bank176/007.wav
176,8,12000,31014,2.584,245027082,bank176/008.wav
176,9,12000,22676,1.89,245027082,bank176/009.wav
176,10,12000,23033,1.919,245027082,bank176/010.wav
176,11,12000,23224,1.935,245027082,bank176/011.wav
176,12,12000,20762,1.73,245027082,bank176/012.wav
176,13,12000,31482,2.623,245027082,bank176/013.wav
176,14,12000,30155,2.513,245027082,bank176/014.wav
176,15,12000,42208,3.517,245027082,bank176/015.wav
176,16,12000,42409,3.534,245027082,bank176/016.wav
176,17,12000,11738,0.978,245027082,bank176/017.wav
176,18,12000,12185,1.015,245027082,bank176/018.wav
176,19,12000,13450,1.121,245027082,bank176/019.wav
176,20,12000,20904,1.742,245027082,bank176/020.wav
176,21,12000,18428,1.536,245027082,bank176/021.wav
176,22,12000,17874,1.49,245027082,bank176/022.wav
176,23,12000,26164,2.18,245027082,bank176/023.wav
176,24,12000,21673,1.806,245027082,bank176/024.wav
176,25,12000,25926,2.16,245027082,bank176/025.wav
176,26,12000,43546,3.629,245027082,bank176/026.wav
176,27,12000,17070,1.423,245027082,bank176/027.wav
176,28,12000,20332,1.694,245027082,bank176/028.wav
176,29,12000,31232,2.603,245027082,bank176/029.wav
176,30,12000,26197,2.183,245027082,bank176/030.wav
176,31,12000,32543,2.712,245027082,bank176/031.wav
176,32,12000,16766,1.397,245027082,bank176/032.wav
176,33,12000,14293,1.191,245027082,bank176/033.wav
176,34,12000,22171,1.848,245027082,bank176/034.wav
176,35,12000,31429,2.619,245027082,bank176/035.wav
176,36,12000,17127,1.427,245027082,bank176/036.wav
176,37,12000,13135,1.095,245027082,bank176/037.wav
176,38,12000,18781,1.565,245027082,bank176/038.wav
176,39,12000,11144,0.929,245027082,bank176/039.wav
176,40,12000,11758,0.98,245027082,bank176/040.wav
176,41,12000,14868,1.239,245027082,bank176/041.wav
176,42,12000,15802,1.317,245027082,bank176/042.wav
176,43,12000,17392,1.449,245027082,bank176/043.wav
176,44,12000,14325,1.194,245027082,bank176/044.wav
176,45,12000,21013,1.751,245027082,bank176/045.wav
177,0,12000,8950,0.746,247185088,bank177/000.wav
177,1,15000,31790,2.119,247185088,bank177/001.wav
177,2,12000,32805,2.734,247185088,bank177/002.wav
177,3,12000,10779,0.898,247185088,bank177/003.wav
177,4,15000,15441,1.029,247185088,bank177/004.wav
177,5,12000,21815,1.818,247185088,bank177/005.wav
177,6,12000,16693,1.391,247185088,bank177/006.wav
177,7,12000,26177,2.181,247185088,bank177/007.wav
177,8,12000,26279,2.19,247185088,bank177/008.wav
177,9,12000,20706,1.726,247185088,bank177/009.wav
177,10,12000,23426,1.952,247185088,bank177/010.wav
177,11,12000,23999,2.0,247185088,bank177/011.wav
177,12,12000,25029,2.086,247185088,bank177/012.wav
177,13,12000,26578,2.215,247185088,bank177/013.wav
177,14,12000,25067,2.089,247185088,bank177/014.wav
177,15,12000,22442,1.87,247185088,bank177/015.wav
177,16,12000,22971,1.914,247185088,bank177/016.wav
177,17,12000,26877,2.24,247185088,bank177/017.wav
177,18,12000,19965,1.664,247185088,bank177/018.wav
177,19,12000,22508,1.876,247185088,bank177/019.wav
177,20,12000,28929,2.411,247185088,bank177/020.wav
177,21,12000,21637,1.803,247185088,bank177/021.wav
177,22,12000,23954,1.996,247185088,bank177/022.wav
177,23,12000,13142,1.095,247185088,bank177/023.wav
177,24,12000,17341,1.445,247185088,bank177/024.wav
177,25,12000,23214,1.935,247185088,bank177/025.wav
177,26,12000,15828,1.319,247185088,bank177/026.wav
177,27,12000,13941,1.162,247185088,bank177/027.wav
177,28,12000,13889,1.157,247185088,bank177/028.wav
177,29,12000,11554,0.963,247185088,bank177/029.wav
177,30,12000,13870,1.156,247185088,bank177/030.wav
177,31,12000,10049,0.837,247185088,bank177/031.wav
177,32,12000,17835,1.486,247185088,bank177/032.wav
177,33,12000,16653,1.388,247185088,bank177/033.wav
177,34,12000,12446,1.037,247185088,bank177/034.wav
177,35,12000,17199,1.433,247185088,bank177/035.wav
177,36,15000,20630,1.375,247185088,bank177/036.wav
177,37,12000,13826,1.152,247185088,bank177/037.wav
177,38,15000,18868,1.258,247185088,bank177/038.wav
177,39,15000,20434,1.362,247185088,bank177/039.wav
177,40,12000,35343,2.945,247185088,bank177/040.wav
177,41,12000,17685,1.474,247185088,bank177/041.wav
177,42,12000,11870,0.989,247185088,bank177/042.wav
177,43,15000,52837,3.522,247185088,bank177/043.wav
177,44,12000,21524,1.794,247185088,bank177/044.wav
177,45,12000,22262,1.855,247185088,bank177/045.wav
177,46,12000,25726,2.144,247185088,bank177/046.wav
177,47,12000,21072,1.756,247185088,bank177/047.wav
177,48,15000,45270,3.018,247185088,bank177/048.wav
177,49,12000,40998,3.417,247185088,bank177/049.wav
177,50,12000,11564,0.964,247185088,bank177/050.wav
177,51,15000,30720,2.048,247185088,bank177/051.wav
177,52,12000,15915,1.326,247185088,bank177/052.wav
177,53,12000,38006,3.167,247185088,bank177/053.wav
177,54,12000,31396,2.616,247185088,bank177/054.wav
177,55,12000,27351,2.279,247185088,bank177/055.wav
177,56,15000,48975,3.265,247185088,bank177/056.wav
177,57,12000,21819,1.818,247185088,bank177/057.wav
177,58,12000,19152,1.596,247185088,bank177/058.wav
177,59,12000,15138,1.262,247185088,bank177/059.wav
177,60,12000,28639,2.387,247185088,bank177/060.wav
177,61,12000,34081,2.84,247185088,bank177/061.wav
177,62,12000,24925,2.077,247185088,bank177/062.wav
177,63,15000,23674,1.578,247185088,bank177/063.wav
177,64,15000,27100,1.807,247185088,bank177/064.wav
177,65,15000,25389,1.693,247185088,bank177/065.wav
177,66,12000,39013,3.251,247185088,bank177/066.wav
177,67,15000,27860,1.857,247185088,bank177/067.wav
177,68,12000,46234,3.853,247185088,bank177/068.wav
177,69,12000,18294,1.524,247185088,bank177/069.wav
177,70,15000,19466,1.298,247185088,bank177/070.wav
177,71,12000,7811,0.651,247185088,bank177/071.wav
177,72,12000,29428,2.452,247185088,bank177/072.wav
177,73,15000,25107,1.674,247185088,bank177/073.wav
177,74,12000,28189,2.349,247185088,bank177/074.wav
177,75,12000,45050,3.754,247185088,bank177/075.wav
177,76,12000,12900,1.075,247185088,bank177/076.wav
177,77,12000,47083,3.924,247185088,bank177/077.wav
177,78,12000,31979,2.665,247185088,bank177/078.wav
177,79,12000,8876,0.74,247185088,bank177/079.wav
177,80,15000,24305,1.62,247185088,bank177/080.wav
177,81,12000,15008,1.251,247185088,bank177/081.wav
177,82,15000,23359,1.557,247185088,bank177/082.wav
177,83,15000,33717,2.248,247185088,bank177/083.wav
177,84,12000,48905,4.075,247185088,bank177/084.wav
177,85,12000,49977,4.165,247185088,bank177/085.wav
177,86,15000,30574,2.038,247185088,bank177/086.wav
177,87,12000,27470,2.289,247185088,bank177/087.wav
177,88,12000,32293,2.691,247185088,bank177/088.wav
177,89,12000,22163,1.847,247185088,bank177/089.wav
177,90,12000,19698,1.641,247185088,bank177/090.wav
177,91,12000,25548,2.129,247185088,bank177/091.wav
177,92,12000,20981,1.748,247185088,bank177/092.wav
177,93,12000,13786,1.149,247185088,bank177/093.wav
177,94,12000,24619,2.052,247185088,bank177/094.wav
178,0,12000,29363,2.447,251817212,bank178/000.wav
178,1,15000,37386,2.492,251817212,bank178/001.wav
178,2,12000,33272,2.773,251817212,bank178/002.wav
178,3,12000,29638,2.47,251817212,bank178/003.wav
178,4,12000,30384,2.532,251817212,bank178/004.wav
178,5,12000,13790,1.149,251817212,bank178/005.wav
178,6,12000,32034,2.67,251817212,bank178/006.wav
178,7,12000,15710,1.309,251817212,bank178/007.wav
178,8,12000,27071,2.256,251817212,bank178/008.wav
178,9,12000,27931,2.328,251817212,bank178/009.wav
178,10,12000,23366,1.947,251817212,bank178/010.wav
178,11,15000,9899,0.66,251817212,bank178/011.wav
178,12,12000,33528,2.794,251817212,bank178/012.wav
178,13,12000,14327,1.194,251817212,bank178/013.wav
178,14,12000,12444,1.037,251817212,bank178/014.wav
178,15,12000,20961,1.747,251817212,bank178/015.wav
178,16,12000,13113,1.093,251817212,bank178/016.wav
178,17,12000,33158,2.763,251817212,bank178/017.wav
178,18,12000,33286,2.774,251817212,bank178/018.wav
178,19,12000,20268,1.689,251817212,bank178/019.wav
178,20,12000,26300,2.192,251817212,bank178/020.wav
178,21,12000,38439,3.203,251817212,bank178/021.wav
178,22,12000,32965,2.747,251817212,bank178/022.wav
178,23,12000,18388,1.532,251817212,bank178/023.wav
178,24,12000,23805,1.984,251817212,bank178/024.wav
178,25,12000,6882,0.574,251817212,bank178/025.wav
178,26,12000,21981,1.832,251817212,bank178/026.wav
178,27,12000,24783,2.065,251817212,bank178/027.wav
178,28,12000,17854,1.488,251817212,bank178/028.wav
178,29,12000,8068,0.672,251817212,bank178/029.wav
178,30,12000,16965,1.414,251817212,bank178/030.wav
178,31,12000,18749,1.562,251817212,bank178/031.wav
178,32,15000,35094,2.34,251817212,bank178/032.wav
178,33,12000,29688,2.474,251817212,bank178/033.wav
178,34,12000,43388,3.616,251817212,bank178/034.wav
178,35,12000,39943,3.329,251817212,bank178/035.wav
178,36,12000,20188,1.682,251817212,bank178/036.wav
178,37,12000,23034,1.919,251817212,bank178/037.wav
178,38,12000,17516,1.46,251817212,bank178/038.wav
178,39,12000,25851,2.154,251817212,bank178/039.wav
178,40,12000,27034,2.253,251817212,bank178/040.wav
178,41,12000,40706,3.392,251817212,bank178/041.wav
178,42,12000,16133,1.344,251817212,bank178/042.wav
178,43,12000,32626,2.719,251817212,bank178/043.wav
178,44,12000,19533,1.628,251817212,bank178/044.wav
178,45,12000,35499,2.958,251817212,bank178/045.wav
178,46,12000,29092,2.424,251817212,bank178/046.wav
178,47,12000,20559,1.713,251817212,bank178/047.wav
178,48,12000,11698,0.975,251817212,bank178/048.wav
178,49,12000,21349,1.779,251817212,bank178/049.wav
178,50,12000,17265,1.439,251817212,bank178/050.wav
178,51,12000,28142,2.345,251817212,bank178/051.wav
178,52,12000,26793,2.233,251817212,bank178/052.wav
178,53,12000,18355,1.53,251817212,bank178/053.wav
178,54,15000,15778,1.052,251817212,bank178/054.wav
178,55,12000,43898,3.658,251817212,bank178/055.wav
178,56,12000,15172,1.264,251817212,bank178/056.wav
178,57,12000,39135,3.261,251817212,bank178/057.wav
178,58,12000,26396,2.2,251817212,bank178/058.wav
178,59,12000,27984,2.332,251817212,bank178/059.wav
178,60,12000,17335,1.445,251817212,bank178/060.wav
178,61,12000,14284,1.19,251817212,bank178/061.wav
178,62,12000,32470,2.706,251817212,bank178/062.wav
178,63,12000,15383,1.282,251817212,bank178/063.wav
178,64,12000,13215,1.101,251817212,bank178/064.wav
178,65,12000,28704,2.392,251817212,bank178/065.wav
178,66,12000,16044,1.337,251817212,bank178/066.wav
178,67,15000,33966,2.264,251817212,bank178/067.wav
178,68,15000,25077,1.672,251817212,bank178/068.wav
178,69,12000,48660,4.055,251817212,bank178/069.wav
178,70,12000,25876,2.156,251817212,bank178/070.wav
178,71,15000,5520,0.368,251817212,bank178/071.wav
178,72,12000,33064,2.755,251817212,bank178/072.wav
178,73,15000,43075,2.872,251817212,bank178/073.wav
178,74,12000,45695,3.808,251817212,bank178/074.wav
178,75,12000,43264,3.605,251817212,bank178/075.wav
178,76,15000,23333,1.556,251817212,bank178/076.wav
178,77,12000,41086,3.424,251817212,bank178/077.wav
178,78,15000,33420,2.228,251817212,bank178/078.wav
178,79,12000,13685,1.14,251817212,bank178/079.wav
178,80,12000,28123,2.344,251817212,bank178/080.wav
178,81,12000,41096,3.425,251817212,bank178/081.wav
179,0,15000,33317,2.221,256054680,bank179/000.wav
179,1,12000,12741,1.062,256054680,bank179/001.wav
179,2,12000,34183,2.849,256054680,bank179/002.wav
179,3,12000,24737,2.061,256054680,bank179/003.wav
179,4,12000,32501,2.708,256054680,bank179/004.wav
179,5,15000,31517,2.101,256054680,bank179/005.wav
179,6,12000,45490,3.791,256054680,bank179/006.wav
179,7,12000,29855,2.488,256054680,bank179/007.wav
179,8,15000,28658,1.911,256054680,bank179/008.wav
179,9,12000,29741,2.478,256054680,bank179/009.wav
179,10,12000,21315,1.776,256054680,bank179/010.wav
179,11,12000,22455,1.871,256054680,bank179/011.wav
179,12,12000,9337,0.778,256054680,bank179/012.wav
179,13,12000,8041,0.67,256054680,bank179/013.wav
179,14,12000,10795,0.9,256054680,bank179/014.wav
179,15,12000,13803,1.15,256054680,bank179/015.wav
179,16,12000,10587,0.882,256054680,bank179/016.wav
179,17,12000,7041,0.587,256054680,bank179/017.wav
179,18,12000,34363,2.864,256054680,bank179/018.wav
179,19,12000,27721,2.31,256054680,bank179/019.wav
179,20,12000,27845,2.32,256054680,bank179/020.wav
179,21,12000,33484,2.79,256054680,bank179/021.wav
179,22,12000,30799,2.567,256054680,bank179/022.wav
179,23,12000,25446,2.12,256054680,bank179/023.wav
179,24,12000,37018,3.085,256054680,bank179/024.wav
179,25,12000,28387,2.366,256054680,bank179/025.wav
179,26,12000,21461,1.788,256054680,bank179/026.wav
179,27,12000,26044,2.17,256054680,bank179/027.wav
179,28,12000,23923,1.994,256054680,bank179/028.wav
179,29,12000,45676,3.806,256054680,bank179/029.wav
179,30,12000,26147,2.179,256054680,bank179/030.wav
179,31,12000,30398,2.533,256054680,bank179/031.wav
179,32,12000,22244,1.854,256054680,bank179/032.wav
179,33,12000,10155,0.846,256054680,bank179/033.wav
179,34,12000,11013,0.918,256054680,bank179/034.wav
179,35,12000,38463,3.205,256054680,bank179/035.wav
179,36,12000,16929,1.411,256054680,bank179/036.wav
179,37,12000,24953,2.079,256054680,bank179/037.wav
179,38,12000,20168,1.681,256054680,bank179/038.wav
179,39,12000,19400,1.617,256054680,bank179/039.wav
179,40,12000,21880,1.823,256054680,bank179/040.wav
179,41,12000,21044,1.754,256054680,bank179/041.wav
179,42,12000,25182,2.099,256054680,bank179/042.wav
179,43,12000,20434,1.703,256054680,bank179/043.wav
179,44,12000,20861,1.738,256054680,bank179/044.wav
179,45,12000,20632,1.719,256054680,bank179/045.wav
179,46,12000,29294,2.441,256054680,bank179/046.wav
179,47,12000,38118,3.176,256054680,bank179/047.wav
179,48,12000,20773,1.731,256054680,bank179/048.wav
179,49,12000,19831,1.653,256054680,bank179/049.wav
179,50,12000,31551,2.629,256054680,bank179/050.wav
179,51,12000,41791,3.483,256054680,bank179/051.wav
179,52,12000,11132,0.928,256054680,bank179/052.wav
179,53,12000,29411,2.451,256054680,bank179/053.wav
179,54,12000,9858,0.822,256054680,bank179/054.wav
179,55,12000,15362,1.28,256054680,bank179/055.wav
179,56,12000,24302,2.025,256054680,bank179/056.wav
179,57,12000,28796,2.4,256054680,bank179/057.wav
179,58,12000,34118,2.843,256054680,bank179/058.wav
179,59,12000,31552,2.629,256054680,bank179/059.wav
179,60,12000,42270,3.522,256054680,bank179/060.wav
179,61,12000,45486,3.791,256054680,bank179/061.wav
179,62,15000,48686,3.246,256054680,bank179/062.wav
179,63,12000,33459,2.788,256054680,bank179/063.wav
179,64,15000,40084,2.672,256054680,bank179/064.wav
179,65,12000,38259,3.188,256054680,bank179/065.wav
179,66,15000,18789,1.253,256054680,bank179/066.wav
179,67,12000,31166,2.597,256054680,bank179/067.wav
179,68,12000,42853,3.571,256054680,bank179/068.wav
179,69,15000,50738,3.383,256054680,bank179/069.wav
179,70,12000,20125,1.677,256054680,bank179/070.wav
179,71,12000,28626,2.385,256054680,bank179/071.wav
179,72,15000,11442,0.763,256054680,bank179/072.wav
179,73,15000,43579,2.905,256054680,bank179/073.wav
180,0,12000,10618,0.885,260018754,bank180/000.wav
180,1,12000,19821,1.652,260018754,bank180/001.wav
180,2,12000,20545,1.712,260018754,bank180/002.wav
180,3,12000,16219,1.352,260018754,bank180/003.wav
180,4,12000,20063,1.672,260018754,bank180/004.wav
180,5,12000,22227,1.852,260018754,bank180/005.wav
180,6,15000,18417,1.228,260018754,bank180/006.wav
180,7,12000,29378,2.448,260018754,bank180/007.wav
180,8,12000,42878,3.573,260018754,bank180/008.wav
180,9,15000,23290,1.553,260018754,bank180/009.wav
180,10,12000,17261,1.438,260018754,bank180/010.wav
180,11,12000,26055,2.171,260018754,bank180/011.wav
180,12,15000,19676,1.312,260018754,bank180/012.wav
180,13,12000,33130,2.761,260018754,bank180/013.wav
180,14,12000,44295,3.691,260018754,bank180/014.wav
180,15,12000,26188,2.182,260018754,bank180/015.wav
180,16,12000,54101,4.508,260018754,bank180/016.wav
180,17,12000,41614,3.468,260018754,bank180/017.wav
180,18,12000,32603,2.717,260018754,bank180/018.wav
180,19,12000,30149,2.512,260018754,bank180/019.wav
180,20,12000,30384,2.532,260018754,bank180/020.wav
180,21,12000,26037,2.17,260018754,bank180/021.wav
180,22,12000,14978,1.248,260018754,bank180/022.wav
180,23,12000,20263,1.689,260018754,bank180/023.wav
180,24,12000,28225,2.352,260018754,bank180/024.wav
180,25,12000,33040,2.753,260018754,bank180/025.wav
180,26,12000,19746,1.645,260018754,bank180/026.wav
180,27,12000,15448,1.287,260018754,bank180/027.wav
180,28,12000,13448,1.121,260018754,bank180/028.wav
180,29,12000,24406,2.034,260018754,bank180/029.wav
180,30,12000,14674,1.223,260018754,bank180/030.wav
180,31,12000,18950,1.579,260018754,bank180/031.wav
180,32,12000,20705,1.725,260018754,bank180/032.wav
180,33,12000,48973,4.081,260018754,bank180/033.wav
180,34,12000,27216,2.268,260018754,bank180/034.wav
180,35,12000,24650,2.054,260018754,bank180/035.wav
180,36,12000,32389,2.699,260018754,bank180/036.wav
180,37,15000,33758,2.251,260018754,bank180/037.wav
180,38,12000,33712,2.809,260018754,bank180/038.wav
180,39,12000,23543,1.962,260018754,bank180/039.wav
180,40,15000,43110,2.874,260018754,bank180/040.wav
180,41,12000,32639,2.72,260018754,bank180/041.wav
180,42,12000,22837,1.903,260018754,bank180/042.wav
180,43,12000,21108,1.759,260018754,bank180/043.wav
180,44,12000,28414,2.368,260018754,bank180/044.wav
180,45,12000,27594,2.3,260018754,bank180/045.wav
180,46,12000,41156,3.43,260018754,bank180/046.wav
180,47,12000,44206,3.684,260018754,bank180/047.wav
180,48,12000,39169,3.264,260018754,bank180/048.wav
180,49,12000,18763,1.564,260018754,bank180/049.wav
180,50,12000,25505,2.125,260018754,bank180/050.wav
180,51,12000,46109,3.842,260018754,bank180/051.wav
180,52,12000,35701,2.975,260018754,bank180/052.wav
180,53,12000,18389,1.532,260018754,bank180/053.wav
180,54,12000,30846,2.571,260018754,bank180/054.wav
180,55,12000,19783,1.649,260018754,bank180/055.wav
180,56,12000,16854,1.405,260018754,bank180/056.wav
180,57,12000,20785,1.732,260018754,bank180/057.wav
180,58,12000,11883,0.99,260018754,bank180/058.wav
180,59,12000,16248,1.354,260018754,bank180/059.wav
180,60,12000,29784,2.482,260018754,bank180/060.wav
181,0,12000,12445,1.037,263311470,bank181/000.wav
181,1,12000,23026,1.919,263311470,bank181/001.wav
181,2,12000,20878,1.74,263311470,bank181/002.wav
181,3,12000,22743,1.895,263311470,bank181/003.wav
181,4,12000,16679,1.39,263311470,bank181/004.wav
181,5,12000,22691,1.891,263311470,bank181/005.wav
181,6,15000,14692,0.979,263311470,bank181/006.wav
181,7,12000,36162,3.014,263311470,bank181/007.wav
181,8,12000,51767,4.314,263311470,bank181/008.wav
181,9,12000,23553,1.963,263311470,bank181/009.wav
181,10,12000,33029,2.752,263311470,bank181/010.wav
181,11,12000,24620,2.052,263311470,bank181/011.wav
181,12,12000,49556,4.13,263311470,bank181/012.wav
181,13,12000,35406,2.95,263311470,bank181/013.wav
181,14,15000,25786,1.719,263311470,bank181/014.wav
181,15,12000,21920,1.827,263311470,bank181/015.wav
181,16,12000,19452,1.621,263311470,bank181/016.wav
181,17,12000,17989,1.499,263311470,bank181/017.wav
181,18,12000,21930,1.827,263311470,bank181/018.wav
181,19,12000,16162,1.347,263311470,bank181/019.wav
181,20,12000,18485,1.54,263311470,bank181/020.wav
181,21,12000,13609,1.134,263311470,bank181/021.wav
181,22,12000,24961,2.08,263311470,bank181/022.wav
181,23,12000,12287,1.024,263311470,bank181/023.wav
181,24,15000,26286,1.752,263311470,bank181/024.wav
181,25,12000,30937,2.578,263311470,bank181/025.wav
181,26,8000,8150,1.019,263311470,bank181/026.wav
181,27,8000,10698,1.337,263311470,bank181/027.wav
181,28,12000,30062,2.505,263311470,bank181/028.wav
181,29,12000,27341,2.278,263311470,bank181/029.wav
181,30,12000,28701,2.392,263311470,bank181/030.wav
181,31,12000,23249,1.937,263311470,bank181/031.wav
181,32,15000,34229,2.282,263311470,bank181/032.wav
181,33,15000,48183,3.212,263311470,bank181/033.wav
181,34,15000,40138,2.676,263311470,bank181/034.wav
181,35,12000,26778,2.232,263311470,bank181/035.wav
181,36,12000,23943,1.995,263311470,bank181/036.wav
181,37,12000,22212,1.851,263311470,bank181/037.wav
181,38,12000,27618,2.301,263311470,bank181/038.wav
182,0,12000,15732,1.311,265292980,bank182/000.wav
182,1,15000,33517,2.234,265292980,bank182/001.wav
182,2,12000,27721,2.31,265292980,bank182/002.wav
182,3,12000,23509,1.959,265292980,bank182/003.wav
182,4,15000,19021,1.268,265292980,bank182/004.wav
182,5,12000,24810,2.067,265292980,bank182/005.wav
182,6,12000,16218,1.351,265292980,bank182/006.wav
182,7,12000,15030,1.252,265292980,bank182/007.wav
182,8,12000,14221,1.185,265292980,bank182/008.wav
182,9,15000,14455,0.964,265292980,bank182/009.wav
182,10,12000,22444,1.87,265292980,bank182/010.wav
182,11,12000,23341,1.945,265292980,bank182/011.wav
182,12,15000,39685,2.646,265292980,bank182/012.wav
182,13,12000,20000,1.667,265292980,bank182/013.wav
182,14,12000,24054,2.005,265292980,bank182/014.wav
182,15,12000,11240,0.937,265292980,bank182/015.wav
182,16,12000,19508,1.626,265292980,bank182/016.wav
182,17,12000,22085,1.84,265292980,bank182/017.wav
182,18,12000,25464,2.122,265292980,bank182/018.wav
182,19,12000,29985,2.499,265292980,bank182/019.wav
182,20,12000,37512,3.126,265292980,bank182/020.wav
182,21,12000,31968,2.664,265292980,bank182/021.wav
182,22,12000,35758,2.98,265292980,bank182/022.wav
182,23,12000,32407,2.701,265292980,bank182/023.wav
182,24,12000,23523,1.96,265292980,bank182/024.wav
182,25,12000,19828,1.652,265292980,bank182/025.wav
182,26,12000,15623,1.302,265292980,bank182/026.wav
